ウデッポウ,55,0.48508298
アマルルガ,53,0.7241734
ニンフィア,45,0.992769
ルチャブル,51,0.59019226
デデンネ,51,0.98553896
メレシー,29,0.9861499
ヌメイル,32,0.9841391
バケッチャ,29,0.4699548
パンプジン,29,0.9895385
ゼルネアス,31,0.98856544
イベルタル,1,0.9719042
ジガルデ,8,0.94627136
ディアンシー,18,0.98387855
ボルケニオン,26,0.9843909
モクロー,28,0.9890733
フクスロー,43,0.99016625
ジュナイパー,27,0.8474907
ニャビー,37,0.98387897
ニャヒート,41,0.85388464
ガオガエン,53,0.33386368
アシレーヌ,11,0.9882929
ツツケラ,16,0.9486737
ケララッパ,55,0.87681216
デカグース,30,0.7121661
アゴジムシ,55,0.8091183
デンヂムシ,55,0.7512123
ケケンカニ,48,0.9635797
イワンコ,24,0.80622303
ルガルガン,54,0.9553021
ヨワシ,37,0.9931233
ヒドイデ,1,0.84479225
ドヒドイデ,55,0.62349045
ドロバンコ,38,0.9877081
オニシズクモ,55,0.9344439
ラランテス,55,0.9482452
ヌイコグマ,55,0.5219275
アマージョ,55,0.91060543
ヤレユータン,0,0.61855173
ナゲツケサル,55,0.5190035
コソクムシ,52,0.651479
グソクムシャ,55,0.7129205
シロデスナ,15,0.5304754
ナマコブシ,55,0.6600795
タイプ:ヌル,47,0.7016736
シルヴァディ,31,0.99500823
メテノ,2,0.98108935
ネッコアラ,55,0.5428347
ミミッキュ,8,0.99193937
ハギギシリ,55,0.842657
ジャラランガ,16,0.9890736
カプ・コケコ,32,0.9553003
カプ・テテフ,17,0.60989857
コスモウム,15,0.543073
ソルガレオ,28,0.98361045
ルナアーラ,28,0.7866627
ウツロイド,33,0.5004791
マッシブーン,30,0.77962214
フェローチェ,28,0.9278904
デンジュモク,51,0.84385437
テッカグヤ,32,0.7831996
カミツルギ,28,0.49070412
アクジキング,4,0.29686922
マギアナ,47,0.99097806
ベベノム,31,0.7379049
アーゴヨン,32,0.84710413
ツンデツンデ,0,0.98108935
ズガドーン,33,0.5138876
ゼラオラ,15,0.809517
メルタン,54,0.8017036
メルメタル,54,0.72600996
サルノリ,45,0.8247547
バチンキー,37,0.6113712
ゴリランダー,29,0.74424475
ヒバニー,27,0.985748
ラビフット,53,0.48198184
エースバーン,54,0.97541606
メッソン,41,0.5641595
ジメレオン,6,0.97190434
インテレオン,37,0.42618892
ホシガリス,17,0.6379241
ヨクバリス,18,0.75506264
ココガラ,0,0.96927017
アオガラス,38,0.9682791
アーマーガア,24,0.9861495
サッチムシ,18,0.872122
レドームシ,18,0.9734226
イオルブ,53,0.85562575
クスネ,18,0.7728224
フォクスライ,28,0.9710775
ヒメンカ,52,0.42087635
ワタシラガ,58,0.9817895
ウールー,18,0.97951275
バイウールー,18,0.97020113
カムカメ,18,0.96926993
カジリガメ,3,0.98652875
ワンパチ,18,0.5608044
パルスワン,53,0.9702012
タンドン,16,0.78962255
トロッゴン,27,0.41408813
セキタンザン,10,0.6017254
カジッチュ,24,0.9814462
アップリュー,24,0.97951335
タルップル,18,0.67412126
スナヘビ,37,0.9660913
サダイジャ,34,0.74756676
ウッウ,15,0.98532295
サシカマス,37,0.55761015
カマスジョー,28,0.4494786
エレズン,37,0.3553641
ストリンダー,26,0.656075
ヤクデ,28,0.76159763
マルヤクデ,3,0.6935692
タタッコ,53,0.9692698
オトスパス,18,0.9702008
ヤバチャ,11,0.9741218
ポットデス,11,0.7938026
ミブリム,37,0.97713083
テブリム,28,0.6341577
ブリムオン,28,0.98033273
ベロバー,53,0.97478545
ギモー,37,0.9660914
オーロンゲ,28,0.98387915
タチフサグマ,54,0.7483725
ニャイキング,54,0.98387927
サニゴーン,6,0.9710777
ネギガナイト,43,0.97541416
バリコオル,53,0.97601545
デスバーン,37,0.61911196
マホミル,37,0.54491985
マホイップ,44,0.975416
タイレーツ,40,0.5626763
バチンウニ,37,0.615635
ユキハミ,37,0.9682789
モスノウ,53,0.60296434
イシヘンジン,49,0.8754056
コオリッポ,23,0.9734231
イエッサン,17,0.982748
モルペコ,51,0.98652935
ゾウドウ,10,0.9672215
ダイオウドウ,38,0.9786221
パッチラゴン,26,0.58006495
パッチルドン,18,0.98487115
ウオノラゴン,9,0.9836106
ウオチルドン,18,0.88978994
ジュラルドン,28,0.595792
ドラメシヤ,10,0.3935601
ドロンチ,53,0.9760156
ドラパルト,49,0.98387927
ムゲンダイナ,20,0.98595214
ザルード,13,0.5338547
