グソクムシャ,19,0.9346661
シロデスナ,19,0.9509992
ナマコブシ,44,0.4798846
タイプ:ヌル,47,0.5938274
シルヴァディ,43,0.8764526
メテノ,21,0.8834215
ネッコアラ,47,0.6426986
ミミッキュ,11,0.9919668
ハギギシリ,19,0.78229964
ジャラランガ,32,0.39484817
カプ・コケコ,4,0.9554536
カプ・テテフ,44,0.55392313
コスモウム,38,0.6017327
ソルガレオ,36,0.53903174
ルナアーラ,38,0.31459898
ウツロイド,43,0.98419285
マッシブーン,33,0.9874354
フェローチェ,33,0.4300317
デンジュモク,28,0.81518465
テッカグヤ,33,0.98366594
カミツルギ,43,0.7001845
アクジキング,32,0.6627756
マギアナ,23,0.70558745
ベベノム,43,0.87041247
アーゴヨン,43,0.69768447
ツンデツンデ,7,0.66536224
ズガドーン,22,0.97487104
ゼラオラ,28,0.98468685
メルタン,38,0.9923432
メルメタル,38,0.9909255
サルノリ,35,0.9818515
バチンキー,20,0.8801725
ゴリランダー,8,0.8107509
ヒバニー,20,0.6599685
ラビフット,6,0.9839338
エースバーン,20,0.97549933
メッソン,22,0.643531
ジメレオン,32,0.97199905
インテレオン,16,0.9693742
ホシガリス,18,0.96620625
ヨクバリス,32,0.80723214
ココガラ,32,0.92386526
アオガラス,20,0.968386
アーマーガア,32,0.9861965
サッチムシ,32,0.96937424
レドームシ,11,0.4317896
イオルブ,32,0.5753129
クスネ,32,0.5266868
フォクスライ,11,0.97117555
ヒメンカ,16,0.981508
ワタシラガ,36,0.9818514
ウールー,32,0.5680528
バイウールー,32,0.49426666
カムカメ,32,0.52421206
カジリガメ,18,0.73136735
ワンパチ,32,0.97609687
パルスワン,22,0.5900384
タンドン,32,0.9711756
トロッゴン,16,0.83555704
セキタンザン,18,0.8814093
カジッチュ,11,0.5866065
アップリュー,11,0.97958297
タルップル,11,0.9791484
スナヘビ,22,0.9662064
サダイジャ,22,0.98185134
ウッウ,39,0.8170933
サシカマス,11,0.58268595
カマスジョー,11,0.6094825
エレズン,11,0.97869503
ストリンダー,22,0.51192886
ヤクデ,32,0.50639886
マルヤクデ,40,0.97999966
タタッコ,16,0.5765283
オトスパス,16,0.9703018
ヤバチャ,24,0.97420967
ポットデス,24,0.9799991
ミブリム,32,0.9772082
テブリム,11,0.69407254
ブリムオン,11,0.9803994
ベロバー,44,0.5711002
ギモー,32,0.9662058
オーロンゲ,40,0.66994953
タチフサグマ,11,0.5103349
ニャイキング,6,0.78686047
サニゴーン,1,0.6325381
ネギガナイト,11,0.49940684
バリコオル,22,0.9760966
デスバーン,20,0.75082594
マホミル,18,0.96620613
マホイップ,16,0.8079044
タイレーツ,6,0.54110414
バチンウニ,11,0.61813706
ユキハミ,8,0.96838623
モスノウ,24,0.63062567
イシヘンジン,19,0.53230506
コオリッポ,31,0.7720576
イエッサン,20,0.61245865
モルペコ,32,0.81176203
ゾウドウ,20,0.96733207
ダイオウドウ,12,0.6785895
パッチラゴン,0,0.98579645
パッチルドン,4,0.54526335
ウオノラゴン,49,0.983666
ウオチルドン,43,0.9807835
ジュラルドン,10,0.61643064
ドラメシヤ,20,0.43258408
ドロンチ,22,0.97609705
ドラパルト,23,0.6767241
ムゲンダイナ,36,0.9203726
ザルード,17,0.4208813
