ミズゴロウ,28,0.9898241
ラグラージ,4,0.7028315
ケムッソ,28,0.99061453
サーナイト,26,0.99314386
アメタマ,5,0.8405297
キノガッサ,26,0.62191355
ヤルキモノ,17,0.6799922
テッカニン,18,0.9893768
ヌケニン,22,0.9081732
ヤミラミ,22,0.52532357
クチート,7,0.6306177
ホエルコ,29,0.7141935
ホエルオー,18,0.40278438
ナックラー,9,0.9798608
ビブラーバ,9,0.8488793
ユレイドル,19,0.92208254
アノプス,21,0.5549555
カゲボウズ,17,0.5986211
トドゼルガ,28,0.9906144
ダンバル,17,0.36437762
レジロック,12,0.9677773
レジアイス,2,0.49201384
ラティアス,17,0.67598534
レックウザ,17,0.44060853
ジラーチ,17,0.5073962
デオキシス,17,0.994569
ヒコザル,14,0.9758327
ゴウカザル,14,0.9309498
ポッチャマ,21,0.8847374
コロボーシ,14,0.94912136
コリンク,20,0.9715678
ミツハニー,14,0.66270816
パチリス,14,0.81475157
ミミロル,14,0.80973166
リーシャン,0,0.9309516
ドータクン,29,0.9879162
ミカルゲ,19,0.752991
ルカリオ,0,0.033333335
グレッグル,8,0.6454028
ベロベルト,8,0.59179986
エレキブル,14,0.53247905
メガヤンマ,8,0.8208233
リーフィア,13,0.7385299
グレイシア,24,0.47220045
ユクシー,27,0.946295
エムリット,14,0.80161506
アグノム,27,0.9516657
マナフィ,9,0.98304
ダイケンキ,7,0.77466124
レパルダス,29,0.55998075
ムンナ,2,0.9794319
ムシャーナ,29,0.98489505
タブンネ,7,0.9928387
アーケン,22,0.9386958
アーケオス,7,0.6533185
ゾロア,3,0.9121202
ゾロアーク,7,0.7698796
メブキジカ,2,0.9780294
シュバルゴ,29,0.320379
プルリル,29,0.9896053
シビビール,9,0.95796984
シビルドン,9,0.6795058
オノノクス,7,0.9877632
アギルダー,16,0.98333263
コジョンド,9,0.9256399
サザンドラ,7,0.9857837
ウルガモス,25,0.93958217
ボルトロス,17,0.98578393
レシラム,1,0.9927317
ゼクロム,1,0.99070495
ランドロス,17,0.993333
キュレム,1,0.47353384
ケルディオ,17,0.98675746
ハリマロン,21,0.8375531
ハリボーグ,0,0.98176
ブリガロン,18,0.41321182
フォッコ,21,0.97898453
テールナー,19,0.6813064
マフォクシー,16,0.8745318
ケロマツ,21,0.78924656
ゲコガシラ,21,0.9764219
ゲッコウガ,11,0.92076343
ホルード,12,0.40756196
ファイアロー,5,0.79774487
ビビヨン,22,0.9820978
メェークル,15,0.6561388
ゴーゴート,16,0.96979076
トリミアン,17,0.5758745
ニャスパー,17,0.53450173
ウデッポウ,9,0.96133274
アマルルガ,11,0.985353
ニンフィア,10,0.6236507
ルチャブル,11,0.88593775
デデンネ,19,0.9857836
メレシー,22,0.9863841
ヌメイル,2,0.89225847
バケッチャ,13,0.7381465
パンプジン,2,0.58300054
ゼルネアス,10,0.49551803
イベルタル,4,0.9723804
ジガルデ,17,0.9931923
ディアンシー,16,0.57494116
ボルケニオン,22,0.9846548
モクロー,5,0.9892584
フクスロー,21,0.6212391
ジュナイパー,5,0.7502127
ニャビー,26,0.98415184
ニャヒート,26,0.692597
ガオガエン,21,0.9896051
アシレーヌ,5,0.5549523
ツツケラ,5,0.9871104
ケララッパ,2,0.9516659
デカグース,22,0.6364223
アゴジムシ,14,0.94912195
デンヂムシ,17,0.93958145
ケケンカニ,17,0.5081721
イワンコ,17,0.8382061
ルガルガン,13,0.9560595
ヨワシ,18,0.92290443
ヒドイデ,14,0.93851304
ドヒドイデ,9,0.6622968
ドロバンコ,21,0.987916
オニシズクモ,17,0.6939775
ラランテス,9,0.4721287
ヌイコグマ,2,0.9688166
アマージョ,9,0.59339833
ヤレユータン,17,0.6817564
ナゲツケサル,17,0.7741758
コソクムシ,14,0.97156733
グソクムシャ,9,0.7015966
シロデスナ,17,0.52813166
ナマコブシ,14,0.79042447
タイプ:ヌル,1,0.3215828
シルヴァディ,1,0.6995697
メテノ,17,0.98140913
ネッコアラ,17,0.8357329
ミミッキュ,22,0.7960437
ハギギシリ,17,0.9431357
ジャラランガ,26,0.9892587
カプ・コケコ,13,0.95605814
カプ・テテフ,17,0.82710934
コスモウム,2,0.64287925
ソルガレオ,29,0.7826855
ルナアーラ,29,0.8400798
ウツロイド,5,0.984408
マッシブーン,15,0.6261507
フェローチェ,5,0.7965187
デンジュモク,22,0.3073761
テッカグヤ,15,0.9838883
カミツルギ,5,0.9841524
アクジキング,5,0.4425363
マギアナ,7,0.62673193
ベベノム,11,0.9806658
アーゴヨン,15,0.36731964
ツンデツンデ,23,0.792385
ズガドーン,16,0.6914117
ゼラオラ,21,0.9387316
メルタン,18,0.48913267
メルメタル,17,0.357497
サルノリ,23,0.8260236
バチンキー,18,0.69935596
ゴリランダー,23,0.5438717
ヒバニー,11,0.5588262
ラビフット,27,0.9841523
エースバーン,16,0.97583264
メッソン,11,0.85184115
ジメレオン,23,0.9723802
インテレオン,23,0.65434223
ホシガリス,16,0.8804659
ヨクバリス,18,0.6438584
ココガラ,18,0.9697906
アオガラス,16,0.96881604
アーマーガア,29,0.53347254
サッチムシ,18,0.96979123
レドームシ,23,0.9738721
イオルブ,26,0.98242366
クスネ,18,0.97314733
フォクスライ,16,0.97156763
ヒメンカ,29,0.6397843
ワタシラガ,29,0.6995738
ウールー,7,0.45855975
バイウールー,23,0.5421814
カムカメ,23,0.9697912
カジリガメ,18,0.84393734
ワンパチ,6,0.54787254
パルスワン,18,0.47192493
タンドン,27,0.50656277
トロッゴン,18,0.97802925
セキタンザン,6,0.9802712
カジッチュ,19,0.9817604
アップリュー,26,0.97986054
タルップル,21,0.4947014
スナヘビ,23,0.9666656
サダイジャ,18,0.98209786
ウッウ,18,0.5904499
サシカマス,23,0.96282005
カマスジョー,23,0.966666
エレズン,18,0.7966127
ストリンダー,28,0.5735908
ヤクデ,22,0.72234637
マルヤクデ,18,0.9802712
タタッコ,23,0.44219282
オトスパス,16,0.45168346
ヤバチャ,21,0.4710832
ポットデス,16,0.45920658
ミブリム,26,0.7646053
テブリム,23,0.7673129
ブリムオン,27,0.9806659
ベロバー,18,0.9752128
ギモー,18,0.59060806
オーロンゲ,24,0.8240531
タチフサグマ,0,0.97238016
ニャイキング,16,0.95219284
サニゴーン,23,0.97156787
ネギガナイト,4,0.9758328
バリコオル,4,0.68414617
デスバーン,0,0.9688167
マホミル,26,0.54891884
マホイップ,21,0.5940074
タイレーツ,23,0.980666
バチンウニ,16,0.966666
ユキハミ,0,0.9688154
モスノウ,23,0.9707062
イシヘンジン,0,0.968816
コオリッポ,0,0.9738732
イエッサン,26,0.98303986
モルペコ,16,0.5041473
ゾウドウ,18,0.759103
ダイオウドウ,18,0.97898453
パッチラゴン,21,0.90813345
パッチルドン,16,0.9851272
ウオノラゴン,26,0.92312694
ウオチルドン,16,0.9810448
ジュラルドン,23,0.6886571
ドラメシヤ,16,0.9688162
ドロンチ,18,0.97642154
ドラパルト,19,0.9841523
ムゲンダイナ,18,0.6001289
ザルード,3,0.30376297
