バンギラス,7,0.992692
ルギア,7,0.42262205
ホウオウ,9,0.9620928
セレビィ,9,0.9904036
キモリ,9,0.5928818
アチャモ,9,0.97205603
ミズゴロウ,4,0.98999953
ラグラージ,16,0.3401021
ケムッソ,16,0.9907763
サーナイト,1,0.6028369
アメタマ,14,0.94722056
キノガッサ,12,0.98766166
ヤルキモノ,15,0.61893255
テッカニン,16,0.44654095
ヌケニン,16,0.6562942
ヤミラミ,10,0.69985706
クチート,6,0.68937886
ホエルコ,16,0.99489206
ホエルオー,16,0.9945082
ナックラー,15,0.98020756
ビブラーバ,2,0.6542169
ユレイドル,16,0.87223864
アノプス,15,0.974323
カゲボウズ,17,0.7306603
トドゼルガ,3,0.65872484
ダンバル,10,0.35048896
レジロック,10,0.9683325
レジアイス,10,0.9648131
ラティアス,1,0.9208283
レックウザ,15,0.821385
ジラーチ,9,0.79572976
デオキシス,15,0.9946625
ヒコザル,1,0.9358329
ゴウカザル,1,0.6777972
ポッチャマ,16,0.7176687
コロボーシ,13,0.9499985
コリンク,1,0.7173603
ミツハニー,16,0.57632
パチリス,15,0.45433262
ミミロル,1,0.7738115
リーシャン,14,0.93214184
ドータクン,8,0.43312222
ミカルゲ,8,0.9136332
ルカリオ,3,0.5247932
グレッグル,12,0.5592307
ベロベルト,12,0.99095166
エレキブル,15,0.667163
メガヤンマ,3,0.36195478
リーフィア,8,0.9943448
グレイシア,4,0.994099
ユクシー,1,0.94722074
エムリット,16,0.37141207
アグノム,1,0.9524986
マナフィ,6,0.5731786
ダイケンキ,2,0.9824065
レパルダス,16,0.9895595
ムンナ,9,0.52314866
ムシャーナ,8,0.98515576
タブンネ,6,0.99296266
アーケン,16,0.51374
アーケオス,15,0.9833322
ゾロア,9,0.9136327
ゾロアーク,9,0.68015444
メブキジカ,6,0.61790335
シュバルゴ,2,0.41752025
プルリル,4,0.6134842
シビビール,15,0.9586934
シビルドン,9,0.9568169
オノノクス,15,0.6276939
アギルダー,16,0.6743893
コジョンド,15,0.92692196
サザンドラ,16,0.9860288
ウルガモス,14,0.48557913
ボルトロス,1,0.986029
レシラム,9,0.51577336
ゼクロム,9,0.867512
ランドロス,1,0.993448
キュレム,16,0.5991592
ケルディオ,9,0.7356475
ハリマロン,16,0.97790563
ハリボーグ,12,0.28430447
ブリガロン,16,0.6509696
フォッコ,16,0.9480986
テールナー,2,0.8438548
マフォクシー,16,0.6191489
ケロマツ,4,0.9768284
ゲコガシラ,16,0.9343748
ゲッコウガ,2,0.97840774
ホルード,3,0.65915084
ファイアロー,3,0.86856484
ビビヨン,15,0.7111447
メェークル,16,0.91395557
ゴーゴート,3,0.50528526
トリミアン,16,0.59939206
ニャスパー,2,0.511155
ウデッポウ,13,0.96199894
アマルルガ,4,0.8336106
ニンフィア,8,0.993014
ルチャブル,3,0.9906855
デデンネ,13,0.40324157
メレシー,2,0.5418924
ヌメイル,12,0.62307405
バケッチャ,13,0.99068576
パンプジン,8,0.989893
ゼルネアス,19,0.988953
イベルタル,16,0.9050838
ジガルデ,19,0.55307984
ディアンシー,4,0.9844251
ボルケニオン,2,0.8035536
モクロー,14,0.5451161
フクスロー,15,0.99049944
ジュナイパー,15,0.99049944
ニャビー,17,0.5176293
ニャヒート,12,0.67672676
ガオガエン,16,0.38961017
アシレーヌ,16,0.6846404
ツツケラ,16,0.8984281
ケララッパ,15,0.54996
デカグース,16,0.9866189
アゴジムシ,15,0.5456674
デンヂムシ,15,0.9406209
ケケンカニ,15,0.9221643
イワンコ,2,0.8218291
ルガルガン,13,0.9568166
ヨワシ,5,0.41835886
ヒドイデ,2,0.39340463
ドヒドイデ,15,0.9406221
ドロバンコ,12,0.9881244
オニシズクモ,15,0.9366655
ラランテス,15,0.9499988
ヌイコグマ,15,0.55071026
アマージョ,15,0.9136352
ヤレユータン,15,0.97031116
ナゲツケサル,15,0.95681703
コソクムシ,11,0.6792358
グソクムシャ,15,0.93666494
シロデスナ,15,0.95249516
ナマコブシ,15,0.95869464
タイプ:ヌル,15,0.98172987
シルヴァディ,13,0.99517745
メテノ,0,0.77386266
ネッコアラ,15,0.78318715
ミミッキュ,4,0.5477691
ハギギシリ,15,0.94411516
ジャラランガ,3,0.7938432
カプ・コケコ,15,0.62632257
カプ・テテフ,15,0.9720572
コスモウム,2,0.8738767
ソルガレオ,16,0.9841658
ルナアーラ,16,0.9824065
ウツロイド,8,0.55032396
マッシブーン,3,0.55550706
フェローチェ,4,0.5069484
デンジュモク,4,0.79209894
テッカグヤ,17,0.47446933
カミツルギ,4,0.6236193
アクジキング,4,0.98882264
マギアナ,17,0.7843681
ベベノム,4,0.98099864
アーゴヨン,3,0.7393182
ツンデツンデ,11,0.69165426
ズガドーン,4,0.9756401
ゼラオラ,12,0.9851553
メルタン,17,0.82661855
メルメタル,17,0.8299565
サルノリ,3,0.9824065
バチンキー,3,0.9712111
ゴリランダー,2,0.7598714
ヒバニー,11,0.5434037
ラビフット,3,0.804791
エースバーン,17,0.97624934
メッソン,2,0.7384819
ジメレオン,2,0.9728554
インテレオン,2,0.48970202
ホシガリス,3,0.7938871
ヨクバリス,2,0.96833265
ココガラ,2,0.97031116
アオガラス,2,0.96935344
アーマーガア,9,0.5867646
サッチムシ,3,0.9063315
レドームシ,3,0.9743228
イオルブ,3,0.8021869
クスネ,2,0.66687965
フォクスライ,2,0.9720574
ヒメンカ,3,0.91175866
ワタシラガ,3,0.8628611
ウールー,3,0.6091463
バイウールー,3,0.6415751
カムカメ,3,0.97031146
カジリガメ,3,0.98698515
ワンパチ,2,0.7088609
パルスワン,3,0.9712112
タンドン,2,0.6318208
トロッゴン,2,0.49269122
セキタンザン,3,0.9806108
カジッチュ,2,0.7702315
アップリュー,2,0.58379567
タルップル,2,0.979786
スナヘビ,2,0.96724004
サダイジャ,2,0.98240626
ウッウ,12,0.6738692
サシカマス,2,0.9634607
カマスジョー,2,0.96723956
エレズン,3,0.7162333
ストリンダー,15,0.6519721
ヤクデ,12,0.7461683
マルヤクデ,4,0.6687419
タタッコ,4,0.97031146
オトスパス,3,0.5895986
ヤバチャ,2,0.9749987
ポットデス,2,0.9806114
ミブリム,12,0.85632545
テブリム,2,0.9282335
ブリムオン,3,0.980999
ベロバー,19,0.5502156
ギモー,3,0.53067595
オーロンゲ,3,0.98442525
タチフサグマ,2,0.9728562
ニャイキング,2,0.98442554
サニゴーン,2,0.5424712
ネギガナイト,2,0.83360213
バリコオル,2,0.56085336
デスバーン,2,0.4949572
マホミル,17,0.8766383
マホイップ,11,0.9762485
タイレーツ,17,0.980999
バチンウニ,2,0.53801686
ユキハミ,4,0.9693537
モスノウ,4,0.97121143
イシヘンジン,3,0.7248666
コオリッポ,12,0.7803322
イエッサン,3,0.96288186
モルペコ,4,0.9869857
ゾウドウ,16,0.9683317
ダイオウドウ,9,0.9793466
パッチラゴン,16,0.98623085
パッチルドン,16,0.9853837
ウオノラゴン,4,0.56164885
ウオチルドン,16,0.5949187
ジュラルドン,16,0.68308896
ドラメシヤ,3,0.9693537
ドロンチ,3,0.97682846
ドラパルト,1,0.98442566
ムゲンダイナ,19,0.9864281
ザルード,9,0.55800545
